measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2014,414662.0964,430022.7348,398272.6562
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2014,0.002818696,0.00292568,0.002707226
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2014,273.955087,284.1034103,263.1270645
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2015,419313.505,435134.386,402530.9854
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2015,0.002819281,0.002926338,0.00270579
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2015,274.0269384,284.366094,263.0593391
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2016,423596.7593,438507.9965,407856.3444
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2016,0.002818966,0.002921248,0.002713326
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2016,273.9064418,283.5483567,263.7283633
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2017,427650.2366,443613.4478,411828.6794
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2017,0.002817915,0.002920263,0.002710311
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2017,273.7315905,283.9493686,263.6044828
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2018,431598.0866,446880.2913,415940.2113
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2018,0.002816236,0.002913736,0.00271402
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2018,273.5866206,283.2738895,263.6612171
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,1,Number,2019,435327.0485,451923.7176,418741.1873
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,2,Percent,2019,0.002813666,0.002917224,0.002703097
5,Prevalence,161,Bangladesh,3,Both,22,All ages,655,Psoriasis,3,Rate,2019,273.3438778,283.7650035,262.9295384
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1990,35026.08883,43565.67138,26969.17189
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1990,0.000327977,0.00040796,0.000252516
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1990,32.11806313,39.94865058,24.7300682
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1991,37330.87056,45258.08432,30127.27295
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1991,0.000342304,0.000415102,0.000276296
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1991,33.49499544,40.60766077,27.03159222
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1992,39837.42183,47725.24204,33019.00822
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1992,0.00035842,0.000430683,0.000297601
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1992,35.04626127,41.98543041,29.04788352
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1993,42190.02345,49976.71452,35597.21639
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1993,0.00037291,0.000441071,0.000315164
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1993,36.43823366,43.16336073,30.74422773
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1994,44377.272,52434.15402,37794.54207
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1994,0.000385915,0.000456019,0.000328236
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1994,37.68792052,44.5303224,32.09745966
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1995,46385.71496,55079.72762,39192.89459
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1995,0.000397326,0.000471925,0.000336094
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1995,38.78592762,46.05552228,32.77157147
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1996,48103.58041,56513.86367,41382.57559
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1996,0.000406206,0.00047655,0.00034956
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1996,39.63951517,46.56996708,34.10110472
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1997,49846.56007,58141.74042,43388.92828
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1997,0.000415266,0.000484502,0.000361815
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1997,40.50878036,47.25002064,35.26085979
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1998,51644.98323,59565.84231,45185.55816
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1998,0.00042471,0.000490555,0.000371917
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1998,41.41448836,47.76628297,36.23462833
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,1999,53544.38286,61662.7851,46779.74452
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,1999,0.000434842,0.000500942,0.000379956
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,1999,42.38804393,48.81492146,37.03286433
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2000,55573.01802,64748.24748,48009.1436
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2000,0.000445819,0.000518777,0.000386477
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2000,43.44583725,50.61884207,37.53255651
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2001,57467.28623,66076.22651,50514.43775
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2001,0.000455445,0.000524904,0.000400071
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2001,44.37310339,51.02045743,39.0044931
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2002,59455.29531,67684.09995,52556.98258
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2002,0.000465484,0.00053056,0.000411197
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2002,45.33689681,51.61166956,40.07667413
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2003,61521.39663,69619.94381,54660.29331
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2003,0.000475788,0.000539549,0.000423053
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2003,46.32539072,52.42356766,41.15900456
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2004,63779.71893,72278.59955,56761.10913
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2004,0.000487211,0.000552608,0.000433205
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2004,47.42417482,53.74361942,42.20540334
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2005,66456.35755,75193.32272,58856.66719
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2005,0.000501437,0.000568909,0.000444166
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2005,48.79855538,55.21406316,43.21814254
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2006,69437.88435,78086.41317,62054.57854
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2006,0.000517598,0.000582959,0.000461913
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2006,50.36100971,56.63350271,45.00614126
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2007,72848.46394,81661.23956,65167.64786
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2007,0.000536604,0.000603354,0.000480171
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2007,52.19602696,58.5103931,46.69271143
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2008,76657.22012,86426.88297,68445.77432
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2008,0.000558097,0.000628876,0.000498243
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2008,54.27029541,61.18683228,48.4569149
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2009,80761.11314,91928.38769,71811.80935
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2009,0.000581191,0.000661813,0.000515833
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2009,56.50291485,64.31587752,50.24171153
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2010,84952.61203,97640.10472,74549.34181
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2010,0.000604378,0.000693853,0.000529849
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2010,58.7482659,67.52219499,51.55397168
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2011,89158.37205,102366.6566,78066.89
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2011,0.00062707,0.000718542,0.000549751
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2011,60.9500422,69.97942981,53.36773351
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2012,93841.21441,108897.4394,82232.71934
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2012,0.000652471,0.000756377,0.000572091
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2012,63.4156744,73.59031532,55.57092784
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2013,98658.98353,115122.2426,85955.14973
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,0.000678183,0.000790401,0.000590324
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2013,65.91343306,76.91243067,57.42608331
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2014,103710.4314,122605.0766,88680.74602
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2014,0.000704981,0.000833444,0.000602246
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2014,68.51844069,81.00157869,58.5887683
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2015,109062.2732,131833.9721,90626.71906
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2015,0.000733287,0.000888196,0.000608353
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2015,71.27364239,86.15524976,59.22576321
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2016,115584.2853,139928.216,95675.82254
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2016,0.000769192,0.00093026,0.000635814
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2016,74.73919388,90.48048387,61.86596931
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2017,123268.5604,151989.7569,100644.2074
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2017,0.000812249,0.001000891,0.000662425
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2017,78.90209387,97.28603971,64.42063304
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2018,131700.0294,162577.7167,106980.2118
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2018,0.000859352,0.001059243,0.000698254
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2018,83.48360917,103.0567314,67.81391189
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,1,Number,2019,140998.7971,176101.726,113755.8949
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2019,0.000911308,0.001134776,0.000734157
5,Prevalence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,3,Rate,2019,88.53380029,110.5750925,71.4278553
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1990,11786.03177,14655.40653,9494.469197
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1990,0.000110364,0.000137246,8.90E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1990,10.80750164,13.43864782,8.706195047
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1991,12110.93915,15088.97507,9753.038025
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1991,0.000111052,0.000138355,8.93E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1991,10.86649857,13.53853108,8.750879882
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1992,12456.57599,15534.57306,9934.312708
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1992,0.000112073,0.000139752,8.94E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1992,10.95845054,13.66626356,8.739534407
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1993,12831.11784,15971.58297,10227.95597
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1993,0.000113412,0.000141417,9.03E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1993,11.08184428,13.79416802,8.833572939
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1994,13226.88206,16453.17206,10454.61489
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1994,0.000115024,0.000143058,9.08E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1994,11.23308525,13.97305001,8.87870474
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1995,13638.07782,16920.44398,10724.62384
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1995,0.00011682,0.000144899,9.19E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1995,11.40362932,14.14821602,8.967512614
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1996,14093.93147,17433.02814,11083.91436
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1996,0.000119015,0.00014748,9.37E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1996,11.61403383,14.36559976,9.133644265
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1997,14605.5482,18114.08427,11481.50445
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1997,0.000121677,0.000150851,9.57E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1997,11.86948393,14.72076428,9.330668783
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1998,15148.77477,18853.51211,11940.07772
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1998,0.000124578,0.000154985,9.82E-05
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1998,12.14791287,15.11876873,9.574835327
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1999,15697.54537,19532.70465,12432.41019
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1999,0.000127482,0.000158845,0.000100799
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1999,12.42685427,15.46293184,9.842032366
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2000,16221.76332,20255.7695,12880.68954
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2000,0.000130135,0.000162406,0.000103235
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2000,12.68183939,15.83554207,10.06985694
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2001,16725.47695,20878.45881,13221.95327
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2001,0.000132555,0.000165112,0.000104442
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2001,12.91450087,16.1212069,10.20927101
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2002,17237.09621,21608.33286,13686.19973
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2002,0.000134952,0.000169416,0.000107046
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2002,13.14393357,16.47716578,10.43624158
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2003,17758.7204,22467.27147,14131.50218
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2003,0.000137341,0.0001738,0.000109129
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2003,13.37225268,16.91777473,10.64097039
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2004,18296.04878,23112.41295,14564.61501
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2004,0.000139763,0.000177257,0.000111172
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2004,13.60424647,17.1855118,10.82969414
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2005,18857.13858,23777.96359,15007.34039
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2005,0.000142284,0.000179854,0.000113252
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2005,13.84669812,17.46003416,11.01981147
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2006,19434.04867,24444.31752,15483.28825
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2006,0.000144864,0.000181714,0.000115615
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2006,14.0948752,17.72865811,11.22951883
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2007,20025.79997,25138.47722,16029.37757
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2007,0.00014751,0.000185126,0.000117714
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2007,14.34851387,18.01175431,11.4850716
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2008,20647.53396,25961.26021,16425.64627
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2008,0.000150323,0.000188535,0.000119522
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2008,14.61764157,18.37955066,11.62871122
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2009,21314.2911,26845.06711,16869.11719
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2009,0.000153386,0.000193052,0.000121404
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2009,14.91212204,18.78162004,11.80214406
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2010,22045.78912,27792.72835,17359.08239
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2010,0.00015684,0.00019711,0.000123542
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2010,15.24558045,19.21982805,12.00452774
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2011,22895.46978,28763.41038,18224.98874
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2011,0.000161029,0.00020272,0.000127989
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2011,15.65169728,19.66311224,12.4588842
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2012,23890.66581,30130.70127,19001.20064
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2012,0.00016611,0.000209002,0.00013218
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2012,16.14474721,20.36161566,12.84056223
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2013,24993.43138,31659.31101,19978.04945
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2013,0.000171804,0.000217173,0.000137384
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2013,16.69795093,21.15138229,13.34720649
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2014,26161.65782,33133.10818,20942.36895
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2014,0.000177836,0.000225008,0.000142403
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2014,17.28424012,21.89007294,13.83600902
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2015,27360.56969,34698.70124,21937.85344
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2015,0.000183961,0.000233643,0.000147544
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2015,17.88049527,22.67606159,14.33667826
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2016,28767.30565,36037.97566,22920.12896
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2016,0.000191443,0.000239468,0.000152613
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2016,18.60153591,23.30290179,14.8206303
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2017,30247.51055,37705.64552,23896.98768
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2017,0.000199311,0.000248488,0.000157399
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2017,19.36091335,24.13473778,15.29605244
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2018,31623.66912,39117.15818,25246.40856
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2018,0.000206349,0.000255262,0.000164644
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2018,20.04599426,24.79605783,16.00349912
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2019,33017.6852,41257.55277,26284.98154
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2019,0.000213404,0.000265943,0.000170122
5,Prevalence,161,Bangladesh,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2019,20.73195806,25.90580921,16.50446212
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,1,Number,1990,219182.2551,269760.2489,173867.5694
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,2,Percent,1990,0.002052406,0.002524986,0.00162413
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,3,Rate,1990,200.9847443,247.3635223,159.4322905
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,1,Number,1991,225436.6992,278373.1876,178719.3999
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,2,Percent,1991,0.002067148,0.002552231,0.00163994
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,3,Rate,1991,202.2723043,249.7693868,160.355368
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,1,Number,1992,231775.5304,285515.0456,182967.5585
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,2,Percent,1992,0.002085308,0.002570069,0.001648883
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,3,Rate,1992,203.9003887,251.1767687,160.962446
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,1,Number,1993,238322.4525,294236.2574,188145.1087
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,2,Percent,1993,0.00210649,0.00260437,0.001662708
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,3,Rate,1993,205.8318176,254.1228618,162.4951795
5,Prevalence,161,Bangladesh,3,Both,22,All ages,559,Schizophrenia,1,Number,1994,244911.9935,303753.6214,192734.0555
